Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,26,ARI,NL,14,9,0.609,4.67,32,32,0,0,0,0,188.2,193,103,98,32,63,3,150,4,2,2,809,89,4.81,1.357,9.2,1.5,3,7.2,2.38,
2015,27,ARI,NL,6,6,0.5,4.3,27,27,0,0,0,0,152.2,158,75,73,18,40,2,111,7,0,3,640,97,4.14,1.297,9.3,1.1,2.4,6.5,2.78,
2015,28,ARI,NL,9,12,0.429,4.62,27,27,0,0,0,0,146,151,79,75,22,43,3,121,6,0,5,636,90,4.44,1.329,9.3,1.4,2.7,7.5,2.81,
2015,23,ARI,NL,5,12,0.294,3.52,23,23,0,0,0,0,127.2,121,56,50,9,49,3,119,8,0,2,545,118,3.53,1.332,8.5,0.6,3.5,8.4,2.43,
2015,25,ARI,NL,6,5,0.545,3.6,16,16,0,0,0,0,85,91,34,34,9,17,0,78,2,0,4,357,116,3.35,1.271,9.6,1,1.8,8.3,4.59,
2015,29,ARI,NL,4,6,0.4,3.79,44,12,19,1,1,1,121,129,53,51,18,24,2,63,1,0,1,499,110,4.65,1.264,9.6,1.3,1.8,4.7,2.63,
