Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,27,COL,NL,0,4,0,5.25,68,0,13,0,0,0,58.1,75,37,34,5,25,2,45,1,0,3,270,90,4.04,1.714,11.6,0.8,3.9,6.9,1.8,
2015,25,COL,NL,3,4,0.429,5.09,64,0,11,0,0,1,58.1,58,35,33,10,31,2,44,6,1,6,259,93,5.76,1.526,8.9,1.5,4.8,6.8,1.42,
2015,32,COL,NL,4,5,0.444,4.2,60,0,43,0,0,25,55.2,56,27,26,4,32,4,62,0,0,1,250,112,3.57,1.581,9.1,0.6,5.2,10,1.94,
2015,27,COL,NL,3,1,0.75,4.74,30,4,6,0,0,0,68.1,82,36,36,8,15,1,37,0,0,4,286,99,4.23,1.42,10.8,1.1,2,4.9,2.47,
2015,29,COL,NL,3,3,0.5,4.74,19,10,2,0,0,0,68.1,73,36,36,14,25,3,43,1,1,1,296,99,5.68,1.434,9.6,1.8,3.3,5.7,1.72,
2015,24,COL,NL,2,5,0.286,5.14,10,10,0,0,0,0,49,54,32,28,2,19,1,30,3,0,2,212,92,3.79,1.49,9.9,0.4,3.5,5.5,1.58,
