Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,28,CHC,NL,5,4,0.556,3.84,54,9,12,0,0,4,100.2,86,48,43,11,39,5,118,1,0,2,419,101,3.4,1.242,7.7,1,3.5,10.5,3.03,
2015,27,CHC,NL,6,4,0.6,1.67,72,0,47,0,0,30,70,55,19,13,4,15,2,69,3,1,5,281,233,2.68,1,7.1,0.5,1.9,8.9,4.6,
2015,30,CHC,NL,2,6,0.25,2.91,76,0,12,0,0,3,68,39,24,22,5,29,6,81,4,0,6,270,134,3.16,1,5.2,0.7,3.8,10.7,2.79,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,26,CHC,NL,3,5,0.375,1.99,62,0,11,0,0,3,49.2,31,18,11,4,26,1,67,1,0,8,204,196,3.11,1.148,5.6,0.7,4.7,12.1,2.58,
2015,33,CHC,NL,8,1,0.889,3.91,57,0,18,0,0,6,48.1,48,21,21,4,11,5,34,2,0,2,206,100,3.61,1.221,8.9,0.7,2,6.3,3.09,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,29,CHC,NL,0,2,0,5.29,49,0,8,0,0,1,34,42,24,20,3,9,2,20,0,0,0,148,74,3.9,1.5,11.1,0.8,2.4,5.3,2.22,
