Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,27,CIN,NL,4,4,0.5,1.63,65,0,54,0,0,33,66.1,43,13,12,3,33,1,116,5,0,7,278,244,1.94,1.146,5.8,0.4,4.5,15.7,3.52,AS
2015,27,CIN,NL,8,2,0.8,2.94,67,0,12,0,0,1,64.1,44,24,21,7,31,1,52,2,0,3,264,135,4.47,1.166,6.2,1,4.3,7.3,1.68,
2015,31,CIN,NL,2,1,0.667,4.18,61,0,16,0,0,1,60.1,58,29,28,9,18,3,70,3,1,5,255,95,3.8,1.26,8.7,1.3,2.7,10.4,3.89,
2015,31,CIN,NL,2,4,0.333,4.09,57,0,14,0,0,0,55,67,31,25,3,17,2,35,2,1,6,249,97,3.61,1.527,11,0.5,2.8,5.7,2.06,
2015,24,CIN,NL,2,6,0.25,6.54,13,12,0,0,0,0,52.1,67,43,38,7,26,0,42,0,0,4,251,61,4.76,1.777,11.5,1.2,4.5,7.2,1.62,
2015,27,CIN,NL,1,3,0.25,3.42,29,0,10,0,0,0,50,57,24,19,6,12,2,29,3,1,0,214,116,4.43,1.38,10.3,1.1,2.2,5.2,2.42,
