Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,27,BAL,AL,4,1,0.8,1.92,64,0,58,0,0,36,65.2,51,16,14,3,14,1,79,1,0,5,253,215,2.01,0.99,7,0.4,1.9,10.8,5.64,AS
2015,29,BAL,AL,5,3,0.625,2.72,62,0,12,0,0,1,79.1,57,25,24,7,38,3,89,0,0,1,324,151,3.47,1.197,6.5,0.8,4.3,10.1,2.34,
2015,32,BAL,AL,6,2,0.75,1.52,68,0,19,0,0,6,65.1,47,13,11,5,14,1,82,5,0,0,257,272,2.49,0.934,6.5,0.7,1.9,11.3,5.86,AS
2015,28,BAL,AL,1,4,0.2,2.94,58,0,16,0,0,0,49,38,18,16,5,20,3,56,3,0,2,206,140,3.58,1.184,7,0.9,3.7,10.3,2.8,
2015,28,BAL,AL,2,2,0.5,3.63,39,0,12,0,0,0,44.2,41,19,18,3,11,2,32,1,0,2,180,114,3.38,1.164,8.3,0.6,2.2,6.4,2.91,
2015,25,BAL,AL,3,5,0.375,6.04,12,9,0,0,0,0,44.2,52,30,30,9,18,3,26,5,0,2,204,68,6.13,1.567,10.5,1.8,3.6,5.2,1.44,
