Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,25,STL,NL,7,1,0.875,2.17,81,0,13,0,0,6,74.2,53,20,18,4,34,2,90,3,0,0,312,179,2.91,1.165,6.4,0.5,4.1,10.8,2.65,
2015,25,STL,NL,2,4,0.333,2.1,68,0,57,0,0,48,68.2,62,16,16,3,25,3,83,1,0,7,287,186,2.42,1.267,8.1,0.4,3.3,10.9,3.32,ASMVP-17
2015,26,STL,NL,4,2,0.667,4.26,76,0,13,0,0,3,63.1,77,35,30,7,13,4,46,1,0,2,270,91,3.78,1.421,10.9,1,1.8,6.5,3.54,
2015,31,STL,NL,4,3,0.571,2.95,35,0,20,0,0,2,61,50,21,20,6,21,2,55,2,0,1,250,132,3.74,1.164,7.4,0.9,3.1,8.1,2.62,
2015,35,STL,NL,1,1,0.5,2.67,34,0,10,0,0,0,33.2,34,10,10,1,15,2,25,3,0,0,149,147,3.64,1.455,9.1,0.3,4,6.7,1.67,
2015,24,STL,NL,1,0,1,3.16,6,6,0,0,0,0,31.1,28,12,11,3,10,2,29,1,0,1,130,127,3.58,1.213,8,0.9,2.9,8.3,2.9,
