Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,26,TBR,AL,12,13,0.48,3.23,34,34,0,1,1,0,212,175,85,76,19,66,0,252,3,0,13,868,121,2.9,1.137,7.4,0.8,2.8,10.7,3.82,ASCYA-5
2015,25,TBR,AL,9,9,0.5,3.35,28,28,0,0,0,0,169.1,149,65,63,18,46,0,150,3,1,5,700,117,3.61,1.152,7.9,1,2.4,8,3.26,
2015,25,TBR,AL,11,6,0.647,3.75,34,27,5,0,0,0,163.1,145,73,68,16,40,0,126,9,0,3,666,104,3.76,1.133,8,0.9,2.2,6.9,3.15,
2015,27,TBR,AL,7,5,0.583,3.67,27,26,0,0,0,0,147,132,62,60,19,56,1,145,5,0,15,621,106,4.09,1.279,8.1,1.2,3.4,8.9,2.59,
2015,26,TBR,AL,5,2,0.714,3.11,12,12,0,0,0,0,66.2,58,24,23,11,20,0,77,1,0,2,275,126,3.91,1.17,7.8,1.5,2.7,10.4,3.85,
2015,26,TBR,AL,3,4,0.429,5.43,12,12,0,0,0,0,63,74,40,38,9,23,1,46,4,0,6,278,72,4.82,1.54,10.6,1.3,3.3,6.6,2,
