Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,27,TBR,AL,4,10,0.286,3.71,69,0,53,0,0,41,63,54,29,26,9,32,5,74,2,1,5,271,105,4.26,1.365,7.7,1.3,4.6,10.6,2.31,AS
2015,27,TBR,AL,2,6,0.25,3.74,70,2,12,0,0,2,67.1,45,31,28,8,26,3,61,2,0,4,269,105,4.11,1.054,6,1.1,3.5,8.2,2.35,
2015,30,TBR,AL,2,6,0.25,4.27,63,0,13,0,0,1,59,55,28,28,10,15,2,44,3,1,4,245,92,4.76,1.186,8.4,1.5,2.3,6.7,2.93,
2015,28,TBR,AL,4,1,0.8,2.09,61,0,9,0,0,1,43,37,11,10,3,12,2,43,1,0,4,174,188,2.95,1.14,7.7,0.6,2.5,9,3.58,
2015,30,TBR,AL,2,5,0.286,2.81,46,0,6,0,0,5,41.2,34,15,13,4,20,1,34,0,0,2,176,140,4.19,1.296,7.3,0.9,4.3,7.3,1.7,
2015,26,TBR,AL,8,5,0.615,3.94,43,13,5,0,0,0,109.2,112,50,48,9,31,4,88,4,0,8,457,99,3.55,1.304,9.2,0.7,2.5,7.2,2.84,
