Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,40,TOR,AL,11,11,0.5,3.91,33,33,0,2,0,0,214.1,195,97,93,25,61,1,126,11,2,9,884,102,4.48,1.194,8.2,1,2.6,5.3,2.07,
2015,36,TOR,AL,15,8,0.652,3.81,32,32,0,4,1,0,198.2,214,100,84,22,33,4,91,7,0,0,827,104,4.26,1.243,9.7,1,1.5,4.1,2.76,
2015,31,TOR,AL,13,8,0.619,3.13,34,28,3,0,0,0,181,134,67,63,24,55,2,131,5,0,2,725,127,4.4,1.044,6.7,1.2,2.7,6.5,2.38,CYA-10
2015,24,TOR,AL,13,5,0.722,5.57,30,28,0,1,1,0,150.1,179,103,93,22,44,0,129,11,0,7,664,72,4.42,1.483,10.7,1.3,2.6,7.7,2.93,
2015,29,TOR,AL,9,1,0.9,2.3,11,11,0,0,0,0,74.1,57,20,19,4,18,0,87,0,0,1,296,174,2.22,1.009,6.9,0.5,2.2,10.5,4.83,
