Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,30,OAK,AL,1,3,0.25,2.79,37,0,30,0,0,17,38.2,25,12,12,3,21,1,38,2,0,1,167,142,3.96,1.19,5.8,0.7,4.9,8.8,1.81,
2015,26,OAK,AL,5,6,0.455,3.66,53,9,9,0,0,3,86,71,44,35,8,31,1,82,3,0,2,357,108,3.62,1.186,7.4,0.8,3.2,8.6,2.65,
2015,29,OAK,AL,2,2,0.5,4.35,54,0,14,0,0,0,60,58,31,29,14,4,0,64,2,0,2,238,93,4.33,1.033,8.7,2.1,0.6,9.6,16,
2015,31,OAK,AL,4,2,0.667,3.84,56,0,12,0,0,0,58.2,43,27,25,4,24,1,65,1,0,4,242,103,3.08,1.142,6.6,0.6,3.7,10,2.71,
2015,29,OAK,AL,2,2,0.5,4.15,62,0,17,0,0,0,47.2,45,23,22,11,19,3,45,1,0,4,205,95,5.5,1.343,8.5,2.1,3.6,8.5,2.37,
2015,30,OAK,AL,2,4,0.333,6.75,41,0,6,0,0,0,46.2,64,35,35,7,6,2,28,2,0,1,204,59,4.4,1.5,12.3,1.4,1.2,5.4,4.67,
