Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,29,CHC,NL,22,6,0.786,1.77,33,33,0,4,3,0,229,150,52,45,10,48,2,236,6,0,6,870,219,2.35,0.865,5.9,0.4,1.9,9.3,4.92,CYA-1MVP-6
2015,31,CHC,NL,11,12,0.478,3.34,32,32,0,1,0,0,205,183,83,76,16,47,0,207,7,0,8,828,116,2.92,1.122,8,0.7,2.1,9.1,4.4,
2015,25,CHC,NL,8,7,0.533,3.95,32,32,0,1,1,0,180,166,82,79,17,43,1,167,8,1,3,739,98,3.36,1.161,8.3,0.9,2.2,8.4,3.88,
2015,32,CHC,NL,10,7,0.588,3.74,31,31,0,0,0,0,170.2,158,79,71,23,40,4,172,6,0,10,710,104,3.68,1.16,8.3,1.2,2.1,9.1,4.3,
2015,28,CHC,NL,5,4,0.556,3.84,54,9,12,0,0,4,100.2,86,48,43,11,39,5,118,1,0,2,419,101,3.4,1.242,7.7,1,3.5,10.5,3.03,
2015,34,CHC,NL,4,2,0.667,4.01,11,11,0,0,0,0,58.1,58,29,26,10,13,1,44,1,0,3,244,98,4.57,1.217,8.9,1.5,2,6.8,3.38,
2015,31,CHC,NL,4,2,0.667,3.83,23,3,0,0,0,0,42.1,47,18,18,3,7,1,22,1,0,4,181,102,3.58,1.276,10,0.6,1.5,4.7,3.14,
