Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,25,SFG,NL,18,9,0.667,2.93,32,32,0,4,2,0,218.1,181,73,71,21,39,2,234,7,0,1,869,129,2.87,1.008,7.5,0.9,1.6,9.6,6,ASCYA-6SS
2015,27,SFG,NL,12,11,0.522,3.95,31,31,0,2,1,0,177.2,169,82,78,16,64,3,141,13,1,5,746,95,4.02,1.311,8.6,0.8,3.2,7.1,2.2,
2015,37,SFG,NL,9,11,0.45,4.67,33,22,6,0,0,0,135,140,76,70,17,58,2,108,3,0,1,598,81,4.53,1.467,9.3,1.1,3.9,7.2,1.86,
2015,39,SFG,NL,8,9,0.471,4.44,24,22,0,0,0,0,123.2,134,62,61,13,37,1,64,7,0,4,525,85,4.53,1.383,9.8,0.9,2.7,4.7,1.73,
2015,34,SFG,NL,8,6,0.571,3.58,19,19,0,0,0,0,110.2,99,45,44,12,25,1,78,2,1,2,448,105,3.87,1.12,8.1,1,2,6.3,3.12,
2015,31,SFG,NL,7,4,0.636,4.13,15,15,0,0,0,0,76.1,75,37,35,7,38,2,60,1,0,5,333,91,4.29,1.48,8.8,0.8,4.5,7.1,1.58,
2015,30,SFG,NL,2,4,0.333,5.79,13,11,0,0,0,0,60.2,71,39,39,12,20,0,41,4,0,1,271,65,5.54,1.5,10.5,1.8,3,6.1,2.05,
