Year,Age,Tm,Lg,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,Awards
2015,29,SEA,AL,18,9,0.667,3.53,31,31,0,2,2,0,201.2,180,80,79,23,58,0,191,9,0,10,826,107,3.72,1.18,8,1,2.6,8.5,3.29,ASCYA-7
2015,22,SEA,AL,11,8,0.579,4.56,29,29,0,1,0,0,169.2,163,92,86,25,40,1,157,9,1,4,706,83,4.07,1.196,8.6,1.3,2.1,8.3,3.93,
2015,34,SEA,AL,9,5,0.643,3.54,20,20,0,1,1,0,129.2,117,53,51,18,21,1,111,1,0,1,516,107,3.74,1.064,8.1,1.2,1.5,7.7,5.29,
2015,26,SEA,AL,5,8,0.385,4.14,22,20,0,0,0,0,115.1,106,57,53,15,44,1,97,9,1,1,490,92,4.52,1.301,8.3,1.2,3.4,7.6,2.2,
2015,32,SEA,AL,4,6,0.4,4.64,21,20,0,0,0,0,108.2,121,58,56,13,32,3,82,2,0,4,468,82,4.12,1.408,10,1.1,2.7,6.8,2.56,
2015,25,SEA,AL,4,6,0.4,4.6,16,16,0,2,2,0,90,92,49,46,11,37,1,64,4,0,10,395,82,4.67,1.433,9.2,1.1,3.7,6.4,1.73,
